datetime,temperature,humidity,co2_concentration,average_co2_last_hour,average_temperature_last_hour,average_humidity_last_hour,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_temperature,current_value_minus_average_last_hour_humidity,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_temperature,current_value_minus_last_15_min_humidity,room_number,hour_of_the_day,day_number_of_the_week,day_of_year,floor_area,occupancy
01-02-23 5:00,21.2,35,665.7,661.45,21.18,35,4.25,0.02,0,6.5,0,0,2,5,3,32,33,0
01-02-23 5:15,21.2,35,675.4,662.25,21.2,35,13.15,0,0,9.7,0,0,2,5,3,32,33,0
01-02-23 5:30,21.3,35.1,669.5,662.58,21.2,35,6.92,0.1,0.1,-5.9,0.1,0.1,2,5,3,32,33,0
01-02-23 5:45,21.3,35,664.8,667.45,21.23,35.03,-2.65,0.08,-0.02,-4.7,0,-0.1,2,5,3,32,33,0
01-02-23 6:00,21.3,35.1,679.9,668.85,21.25,35.03,11.05,0.05,0.08,15.1,0,0.1,2,6,3,32,33,0
01-02-23 6:15,21.3,35.1,674.5,672.4,21.28,35.05,2.1,0.03,0.05,-5.4,0,0,2,6,3,32,33,0
01-02-23 6:30,21.3,35.1,658.4,672.18,21.3,35.08,-13.78,0,0.03,-16.1,0,0,2,6,3,32,33,0
01-02-23 6:45,21.4,35.1,676.2,669.4,21.3,35.08,6.8,0.1,0.03,17.8,0.1,0,2,6,3,32,33,0
01-02-23 7:00,21.3,35.1,674.7,672.25,21.33,35.1,2.45,-0.03,0,-1.5,-0.1,0,2,7,3,32,33,0
01-02-23 7:15,21.4,35.6,732.5,670.95,21.33,35.1,61.55,0.07,0.5,57.8,0.1,0.5,2,7,3,32,33,1
01-02-23 7:30,21.4,36.1,757.1,685.45,21.35,35.23,71.65,0.05,0.88,24.6,0,0.5,2,7,3,32,33,1
01-02-23 7:45,21.5,36.1,760.8,710.13,21.38,35.48,50.68,0.13,0.63,3.7,0.1,0,2,7,3,32,33,1
01-02-23 8:00,21.5,36.1,765.5,731.28,21.4,35.73,34.22,0.1,0.38,4.7,0,0,2,8,3,32,33,1
01-02-23 8:15,21.5,36.1,757.1,753.98,21.45,35.98,3.13,0.05,0.13,-8.4,0,0,2,8,3,32,33,1
01-02-23 8:30,21.5,36.1,769.8,760.13,21.48,36.1,9.67,0.02,0,12.7,0,0,2,8,3,32,33,1
01-02-23 8:45,21.5,35.9,764.6,763.3,21.5,36.1,1.3,0,-0.2,-5.2,0,-0.2,2,8,3,32,33,1
01-02-23 9:00,21.5,35.9,756,764.25,21.5,36.05,-8.25,0,-0.15,-8.6,0,0,2,9,3,32,33,1
01-02-23 9:15,21.5,35.8,757.8,761.88,21.5,36,-4.08,0,-0.2,1.8,0,-0.1,2,9,3,32,33,1
01-02-23 9:30,21.6,35.8,756.3,762.05,21.5,35.93,-5.75,0.1,-0.13,-1.5,0.1,0,2,9,3,32,33,1
01-02-23 9:45,21.6,35.7,746.3,758.68,21.53,35.85,-12.38,0.08,-0.15,-10,0,-0.1,2,9,3,32,33,1
01-02-23 10:00,21.5,35.7,744.6,754.1,21.55,35.8,-9.5,-0.05,-0.1,-1.7,-0.1,0,2,10,3,32,33,1
01-02-23 10:15,21.6,35.8,745,751.25,21.55,35.75,-6.25,0.05,0.05,0.4,0.1,0.1,2,10,3,32,33,1
01-02-23 10:30,21.6,35.9,747,748.05,21.58,35.75,-1.05,0.02,0.15,2,0,0.1,2,10,3,32,33,1
01-02-23 10:45,21.6,36.2,771.5,745.73,21.58,35.78,25.78,0.02,0.43,24.5,0,0.3,2,10,3,32,33,0
01-02-23 11:00,21.6,36.1,760,752.03,21.58,35.9,7.98,0.02,0.2,-11.5,0,-0.1,2,11,3,32,33,0
01-02-23 11:15,21.6,36,739.2,755.88,21.6,36,-16.68,0,0,-20.8,0,-0.1,2,11,3,32,33,0
01-02-23 11:30,21.6,35.9,708.7,754.43,21.6,36.05,-45.72,0,-0.15,-30.5,0,-0.1,2,11,3,32,33,0
01-02-23 11:45,21.6,35.8,685.8,744.85,21.6,36.05,-59.05,0,-0.25,-22.9,0,-0.1,2,11,3,32,33,0
01-02-23 12:00,21.6,35.7,665.3,723.43,21.6,35.95,-58.13,0,-0.25,-20.5,0,-0.1,2,12,3,32,33,0
01-02-23 12:15,21.6,35.6,681.2,699.75,21.6,35.85,-18.55,0,-0.25,15.9,0,-0.1,2,12,3,32,33,0
01-02-23 12:30,21.7,34.6,627.6,685.25,21.6,35.75,-57.65,0.1,-1.15,-53.6,0.1,-1,2,12,3,32,33,0
01-02-23 12:45,21.6,35.5,639.3,664.98,21.63,35.43,-25.68,-0.03,0.08,11.7,-0.1,0.9,2,12,3,32,33,0
01-02-23 13:00,21.6,35.5,631.2,653.35,21.63,35.35,-22.15,-0.02,0.15,-8.1,0,0,2,13,3,32,33,0
01-02-23 13:15,21.5,35.5,621.1,644.83,21.63,35.3,-23.73,-0.13,0.2,-10.1,-0.1,0,2,13,3,32,33,0
01-02-23 13:30,21.5,35.4,626.5,629.8,21.6,35.28,-3.3,-0.1,0.13,5.4,0,-0.1,2,13,3,32,33,0
01-02-23 13:45,21.5,35.4,601.9,629.53,21.55,35.48,-27.63,-0.05,-0.08,-24.6,0,0,2,13,3,32,33,0
01-02-23 14:00,21.5,35.4,606.5,620.18,21.53,35.45,-13.68,-0.02,-0.05,4.6,0,0,2,14,3,32,33,0
01-02-23 14:15,21.4,35.5,609.2,614,21.5,35.43,-4.8,-0.1,0.07,2.7,-0.1,0.1,2,14,3,32,33,0
01-02-23 14:30,21.4,35.4,596.1,611.03,21.48,35.43,-14.93,-0.08,-0.02,-13.1,0,-0.1,2,14,3,32,33,0
01-02-23 14:45,21.4,35.4,590.9,603.43,21.45,35.43,-12.53,-0.05,-0.02,-5.2,0,0,2,14,3,32,33,0
01-02-23 15:00,21.4,35.4,596,600.68,21.43,35.43,-4.68,-0.02,-0.03,5.1,0,0,2,15,3,32,33,0
01-02-23 15:15,21.3,35.5,592.4,598.05,21.4,35.43,-5.65,-0.1,0.07,-3.6,-0.1,0.1,2,15,3,32,33,0
01-02-23 15:30,21.3,35.4,588.6,593.85,21.38,35.43,-5.25,-0.07,-0.02,-3.8,0,-0.1,2,15,3,32,33,0
01-02-23 15:45,21.3,35.4,592.2,591.98,21.35,35.43,0.23,-0.05,-0.02,3.6,0,0,2,15,3,32,33,0
01-02-23 16:00,21.3,35.5,574.3,592.3,21.33,35.43,-18,-0.02,0.07,-17.9,0,0.1,2,16,3,32,33,0
01-02-23 16:15,21.3,35.8,593.1,586.88,21.3,35.45,6.23,0,0.35,18.8,0,0.3,2,16,3,32,33,1
01-02-23 16:30,21.3,36.2,647,587.05,21.3,35.53,59.95,0,0.68,53.9,0,0.4,2,16,3,32,33,1
01-02-23 16:45,21.3,36.2,649.2,601.65,21.3,35.73,47.55,0,0.48,2.2,0,0,2,16,3,32,33,1
01-02-23 17:00,21.3,36.3,675.5,615.9,21.3,35.93,59.6,0,0.38,26.3,0,0.1,2,17,3,32,33,1
01-02-23 17:15,21.3,36.7,690.9,641.2,21.3,36.13,49.7,0,0.58,15.4,0,0.4,2,17,3,32,33,1
01-02-23 17:30,21.4,37,742.2,665.65,21.3,36.35,76.55,0.1,0.65,51.3,0.1,0.3,2,17,3,32,33,1
01-02-23 17:45,21.4,37.1,770.4,689.45,21.33,36.55,80.95,0.07,0.55,28.2,0,0.1,2,17,3,32,33,1
01-02-23 18:00,21.4,37.1,770.8,719.75,21.35,36.78,51.05,0.05,0.33,0.4,0,0,2,18,3,32,33,1
01-02-23 18:15,21.5,37.6,768.8,743.58,21.38,36.98,25.22,0.13,0.63,-2,0.1,0.5,2,18,3,32,33,1
01-02-23 18:30,21.8,37,769,763.05,21.43,37.2,5.95,0.38,-0.2,0.2,0.3,-0.6,2,18,3,32,33,1
01-02-23 18:45,21.9,38,750,769.75,21.53,37.2,-19.75,0.38,0.8,-19,0.1,1,2,18,3,32,33,1
01-02-23 19:00,22,37.9,750.6,764.65,21.65,37.43,-14.05,0.35,0.48,0.6,0.1,-0.1,2,19,3,32,33,1
01-02-23 19:15,21.9,37.8,760,759.6,21.8,37.63,0.4,0.1,0.17,9.4,-0.1,-0.1,2,19,3,32,33,1
01-02-23 19:30,21.8,37.5,748.4,757.4,21.9,37.68,-9,-0.1,-0.17,-11.6,-0.1,-0.3,2,19,3,32,33,1
01-02-23 19:45,21.8,37.5,752.1,752.25,21.9,37.8,-0.15,-0.1,-0.3,3.7,0,0,2,19,3,32,33,1
01-02-23 20:00,21.7,37.4,736.2,752.78,21.88,37.68,-16.57,-0.18,-0.27,-15.9,-0.1,-0.1,2,20,3,32,33,1
01-02-23 20:15,21.7,37.4,743,749.18,21.8,37.55,-6.17,-0.1,-0.15,6.8,0,0,2,20,3,32,33,1
01-02-23 20:30,21.7,37.3,731.3,744.93,21.75,37.45,-13.63,-0.05,-0.15,-11.7,0,-0.1,2,20,3,32,33,1
01-02-23 20:45,21.6,37.3,727.2,740.65,21.73,37.4,-13.45,-0.13,-0.1,-4.1,-0.1,0,2,20,3,32,33,1
01-02-23 21:00,21.6,37.5,771.5,734.43,21.68,37.35,37.08,-0.07,0.15,44.3,0,0.2,2,21,3,32,33,1
01-02-23 21:15,21.6,37.6,771.2,743.25,21.65,37.38,27.95,-0.05,0.23,-0.3,0,0.1,2,21,3,32,33,1
01-02-23 21:30,21.6,37.6,791.8,750.3,21.63,37.43,41.5,-0.02,0.18,20.6,0,0,2,21,3,32,33,1
01-02-23 21:45,21.6,37.8,813.5,765.43,21.6,37.5,48.08,0,0.3,21.7,0,0.2,2,21,3,32,33,1
01-02-23 22:00,21.6,38,842.9,787,21.6,37.63,55.9,0,0.38,29.4,0,0.2,2,22,3,32,33,1
01-02-23 22:15,21.6,38.1,874.6,804.85,21.6,37.75,69.75,0,0.35,31.7,0,0.1,2,22,3,32,33,1
01-02-23 22:30,21.6,38.2,883.5,830.7,21.6,37.88,52.8,0,0.33,8.9,0,0.1,2,22,3,32,33,1
01-02-23 22:45,21.6,38.1,854.7,853.63,21.6,38.03,1.08,0,0.07,-28.8,0,-0.1,2,22,3,32,33,1
01-02-23 23:00,21.6,38.1,850.9,863.93,21.6,38.1,-13.03,0,0,-3.8,0,0,2,23,3,32,33,1
01-02-23 23:15,21.6,38,830,865.93,21.6,38.13,-35.93,0,-0.13,-20.9,0,-0.1,2,23,3,32,33,1
01-02-23 23:30,21.6,37.9,799.3,854.78,21.6,38.1,-55.48,0,-0.2,-30.7,0,-0.1,2,23,3,32,33,1
01-02-23 23:45,21.6,37.9,830.1,833.73,21.6,38.03,-3.62,0,-0.13,30.8,0,0,2,23,3,32,33,1
02-02-23 0:00,21.5,37.9,810.7,827.58,21.6,37.98,-16.87,-0.1,-0.08,-19.4,-0.1,0,2,0,4,33,33,1
02-02-23 0:15,21.5,37.9,807.9,817.53,21.58,37.93,-9.63,-0.08,-0.03,-2.8,0,0,2,0,4,33,33,1
02-02-23 0:30,21.6,36.9,786.6,812,21.55,37.9,-25.4,0.05,-1,-21.3,0.1,-1,2,0,4,33,33,1
02-02-23 0:45,21.5,37.6,772.7,808.83,21.55,37.65,-36.13,-0.05,-0.05,-13.9,-0.1,0.7,2,0,4,33,33,0
02-02-23 1:00,21.5,37.5,738,794.48,21.53,37.58,-56.47,-0.02,-0.07,-34.7,0,-0.1,2,1,4,33,33,0
02-02-23 1:15,21.4,37.4,726.3,776.3,21.53,37.48,-50,-0.13,-0.08,-11.7,-0.1,-0.1,2,1,4,33,33,0
02-02-23 1:30,21.4,37.3,692.2,755.9,21.5,37.35,-63.7,-0.1,-0.05,-34.1,0,-0.1,2,1,4,33,33,0
02-02-23 1:45,21.4,37.2,684.2,732.3,21.45,37.45,-48.1,-0.05,-0.25,-8,0,-0.1,2,1,4,33,33,0
02-02-23 2:00,21.3,37.2,679.5,710.18,21.43,37.35,-30.68,-0.12,-0.15,-4.7,-0.1,0,2,2,4,33,33,0
02-02-23 2:15,21.3,37.2,666.8,695.55,21.38,37.28,-28.75,-0.07,-0.07,-12.7,0,0,2,2,4,33,33,0
02-02-23 2:30,21.2,37.1,668.6,680.68,21.35,37.23,-12.07,-0.15,-0.13,1.8,-0.1,-0.1,2,2,4,33,33,0
02-02-23 2:45,21.2,37.1,664.2,674.78,21.3,37.18,-10.57,-0.1,-0.08,-4.4,0,0,2,2,4,33,33,0
02-02-23 3:00,21.2,37,647,669.78,21.25,37.15,-22.78,-0.05,-0.15,-17.2,0,-0.1,2,3,4,33,33,0
02-02-23 3:15,21.2,37,662.5,661.65,21.23,37.1,0.85,-0.03,-0.1,15.5,0,0,2,3,4,33,33,0
02-02-23 3:30,21.2,37,662.6,660.58,21.2,37.05,2.02,0,-0.05,0.1,0,0,2,3,4,33,33,0
02-02-23 3:45,21.2,36.9,667.3,659.08,21.2,37.03,8.22,0,-0.13,4.7,0,-0.1,2,3,4,33,33,0
02-02-23 4:00,21.2,36.9,652.5,659.85,21.2,36.98,-7.35,0,-0.08,-14.8,0,0,2,4,4,33,33,0
02-02-23 4:15,21.2,36.9,663.9,661.23,21.2,36.95,2.68,0,-0.05,11.4,0,0,2,4,4,33,33,0
02-02-23 4:30,21.3,36.9,664.7,661.58,21.2,36.93,3.13,0.1,-0.03,0.8,0.1,0,2,4,4,33,33,0
02-02-23 4:45,21.3,36.9,677.7,662.1,21.23,36.9,15.6,0.08,0,13,0,0,2,4,4,33,33,0
02-02-23 5:00,21.3,36.9,689.9,664.7,21.25,36.9,25.2,0.05,0,12.2,0,0,2,5,4,33,33,0
02-02-23 5:15,21.3,36.9,685.7,674.05,21.28,36.9,11.65,0.03,0,-4.2,0,0,2,5,4,33,33,0
02-02-23 5:30,21.3,36.8,686.1,679.5,21.3,36.9,6.6,0,-0.1,0.4,0,-0.1,2,5,4,33,33,0
02-02-23 5:45,21.3,36.8,690.7,684.85,21.3,36.88,5.85,0,-0.08,4.6,0,0,2,5,4,33,33,0
02-02-23 6:00,21.3,36.7,693,688.1,21.3,36.85,4.9,0,-0.15,2.3,0,-0.1,2,6,4,33,33,0
02-02-23 6:15,21.3,36.7,705.8,688.88,21.3,36.8,16.93,0,-0.1,12.8,0,0,2,6,4,33,33,0
02-02-23 6:30,21.4,36.7,717.2,693.9,21.3,36.75,23.3,0.1,-0.05,11.4,0.1,0,2,6,4,33,33,0
02-02-23 6:45,21.4,36.6,711.5,701.68,21.33,36.73,9.83,0.07,-0.13,-5.7,0,-0.1,2,6,4,33,33,0
02-02-23 7:00,21.4,36.6,708,706.88,21.35,36.68,1.13,0.05,-0.08,-3.5,0,0,2,7,4,33,33,0
02-02-23 7:15,21.4,36.6,713.9,710.63,21.38,36.65,3.27,0.02,-0.05,5.9,0,0,2,7,4,33,33,0
02-02-23 7:30,21.5,36.5,715.7,712.65,21.4,36.63,3.05,0.1,-0.13,1.8,0.1,-0.1,2,7,4,33,33,0
02-02-23 7:45,21.5,36.6,746.9,712.28,21.43,36.58,34.62,0.08,0.02,31.2,0,0.1,2,7,4,33,33,1
02-02-23 8:00,21.4,36.7,774.9,721.13,21.45,36.58,53.77,-0.05,0.13,28,-0.1,0.1,2,8,4,33,33,1
02-02-23 8:15,21.4,35.9,698.6,737.85,21.45,36.6,-39.25,-0.05,-0.7,-76.3,0,-0.8,2,8,4,33,33,1
02-02-23 8:30,21.4,35.9,735.5,734.03,21.45,36.43,1.48,-0.05,-0.52,36.9,0,0,2,8,4,33,33,1
02-02-23 8:45,21.5,36.1,748.5,738.98,21.43,36.28,9.52,0.08,-0.18,13,0.1,0.2,2,8,4,33,33,1
02-02-23 9:00,21.5,36.2,756.3,739.38,21.43,36.15,16.93,0.08,0.05,7.8,0,0.1,2,9,4,33,33,1
02-02-23 9:15,21.5,36.3,763.9,734.73,21.45,36.03,29.18,0.05,0.27,7.6,0,0.1,2,9,4,33,33,1
02-02-23 9:30,21.6,36.6,821.1,751.05,21.48,36.13,70.05,0.13,0.48,57.2,0.1,0.3,2,9,4,33,33,1
02-02-23 9:45,21.7,36.6,806.2,772.45,21.53,36.3,33.75,0.18,0.3,-14.9,0.1,0,2,9,4,33,33,1
02-02-23 10:00,21.7,36.4,794.8,786.88,21.58,36.43,7.92,0.13,-0.02,-11.4,0,-0.2,2,10,4,33,33,1
02-02-23 10:15,21.8,36.3,806.2,796.5,21.63,36.48,9.7,0.18,-0.18,11.4,0.1,-0.1,2,10,4,33,33,1
02-02-23 10:30,21.9,36.2,797.1,807.08,21.7,36.48,-9.98,0.2,-0.27,-9.1,0.1,-0.1,2,10,4,33,33,1
02-02-23 10:45,21.9,36.1,788.3,801.08,21.78,36.38,-12.78,0.13,-0.27,-8.8,0,-0.1,2,10,4,33,33,1
02-02-23 11:00,22,36,807.5,796.6,21.83,36.25,10.9,0.17,-0.25,19.2,0.1,-0.1,2,11,4,33,33,1
02-02-23 11:15,22.1,36,797.1,799.78,21.9,36.15,-2.68,0.2,-0.15,-10.4,0.1,0,2,11,4,33,33,1
02-02-23 11:30,22.3,36,801.6,797.5,21.98,36.08,4.1,0.32,-0.08,4.5,0.2,0,2,11,4,33,33,1
02-02-23 11:45,22.4,35.9,796.7,798.63,22.08,36.03,-1.92,0.32,-0.13,-4.9,0.1,-0.1,2,11,4,33,33,1
02-02-23 12:00,22.5,36.3,838.1,800.73,22.2,35.98,37.38,0.3,0.32,41.4,0.1,0.4,2,12,4,33,33,1
02-02-23 12:15,22.6,36.1,817.6,808.38,22.33,36.05,9.23,0.27,0.05,-20.5,0.1,-0.2,2,12,4,33,33,1
02-02-23 12:30,22.9,34.7,797.7,813.5,22.45,36.08,-15.8,0.45,-1.38,-19.9,0.3,-1.4,2,12,4,33,33,1
02-02-23 12:45,22.9,35.4,756.4,812.53,22.6,35.75,-56.13,0.3,-0.35,-41.3,0,0.7,2,12,4,33,33,0
02-02-23 13:00,22.9,35.1,732.3,802.45,22.73,35.63,-70.15,0.17,-0.52,-24.1,0,-0.3,2,13,4,33,33,0
02-02-23 13:15,23,34.9,702.9,776,22.83,35.33,-73.1,0.17,-0.43,-29.4,0.1,-0.2,2,13,4,33,33,0
02-02-23 13:30,23,34.8,704.3,747.33,22.93,35.03,-43.03,0.08,-0.23,1.4,0,-0.1,2,13,4,33,33,0
02-02-23 13:45,22.9,35.1,726.1,723.98,22.95,35.05,2.13,-0.05,0.05,21.8,-0.1,0.3,2,13,4,33,33,0
02-02-23 14:00,22.8,35.4,736,716.4,22.95,34.98,19.6,-0.15,0.42,9.9,-0.1,0.3,2,14,4,33,33,0
02-02-23 14:15,22.7,35.6,757.6,717.33,22.93,35.05,40.28,-0.23,0.55,21.6,-0.1,0.2,2,14,4,33,33,1
02-02-23 14:30,22.6,35.6,769,731,22.85,35.23,38,-0.25,0.38,11.4,-0.1,0,2,14,4,33,33,1
02-02-23 14:45,22.5,35.6,785,747.18,22.75,35.43,37.83,-0.25,0.18,16,-0.1,0,2,14,4,33,33,1
02-02-23 15:00,22.5,35.4,767.5,761.9,22.65,35.55,5.6,-0.15,-0.15,-17.5,0,-0.2,2,15,4,33,33,1
02-02-23 15:15,22.5,35.2,763.3,769.78,22.58,35.55,-6.48,-0.07,-0.35,-4.2,0,-0.2,2,15,4,33,33,1
02-02-23 15:30,22.6,35,769.2,771.2,22.53,35.45,-2,0.08,-0.45,5.9,0.1,-0.2,2,15,4,33,33,1
02-02-23 15:45,22.7,34.8,755.9,771.25,22.53,35.3,-15.35,0.18,-0.5,-13.3,0.1,-0.2,2,15,4,33,33,1
02-02-23 16:00,22.7,34.6,757.7,763.98,22.58,35.1,-6.27,0.13,-0.5,1.8,0,-0.2,2,16,4,33,33,1
02-02-23 16:15,22.6,34.9,769,761.53,22.63,34.9,7.47,-0.02,0,11.3,-0.1,0.3,2,16,4,33,33,1
02-02-23 16:30,22.5,34.9,770.2,762.95,22.65,34.83,7.25,-0.15,0.07,1.2,-0.1,0,2,16,4,33,33,1
02-02-23 16:45,22.4,35.1,788.6,763.2,22.63,34.8,25.4,-0.23,0.3,18.4,-0.1,0.2,2,16,4,33,33,1
02-02-23 17:00,22.2,35.2,801.9,771.38,22.55,34.88,30.53,-0.35,0.33,13.3,-0.2,0.1,2,17,4,33,33,1
02-02-23 17:15,22.2,35.3,805.9,782.43,22.43,35.03,23.47,-0.23,0.27,4,0,0.1,2,17,4,33,33,1
02-02-23 17:30,22.1,35.3,812.4,791.65,22.33,35.13,20.75,-0.22,0.17,6.5,-0.1,0,2,17,4,33,33,1
02-02-23 17:45,22.1,35.2,806.2,802.2,22.23,35.23,4,-0.13,-0.02,-6.2,0,-0.1,2,17,4,33,33,1
02-02-23 18:00,22.3,35.6,812.4,806.6,22.15,35.25,5.8,0.15,0.35,6.2,0.2,0.4,2,18,4,33,33,1
02-02-23 18:15,22.4,36,817.2,809.23,22.18,35.35,7.98,0.22,0.65,4.8,0.1,0.4,2,18,4,33,33,1
02-02-23 18:30,22.4,36.4,844.9,812.05,22.23,35.53,32.85,0.17,0.88,27.7,0,0.4,2,18,4,33,33,1
02-02-23 18:45,22.4,36.5,874.8,820.18,22.3,35.8,54.62,0.1,0.7,29.9,0,0.1,2,18,4,33,33,1
02-02-23 19:00,22.3,36.3,877,837.33,22.38,36.13,39.68,-0.07,0.17,2.2,-0.1,-0.2,2,19,4,33,33,1
02-02-23 19:15,22.3,36.3,897.9,853.48,22.38,36.3,44.43,-0.07,0,20.9,0,0,2,19,4,33,33,1
02-02-23 19:30,22.3,36,909.4,873.65,22.35,36.38,35.75,-0.05,-0.38,11.5,0,-0.3,2,19,4,33,33,1
02-02-23 19:45,22.2,35.8,884.1,889.78,22.33,36.28,-5.67,-0.13,-0.48,-25.3,-0.1,-0.2,2,19,4,33,33,1
02-02-23 20:00,22.2,35.6,883,892.1,22.28,36.1,-9.1,-0.08,-0.5,-1.1,0,-0.2,2,20,4,33,33,1
02-02-23 20:15,22.1,35.4,880.6,893.6,22.25,35.93,-13,-0.15,-0.52,-2.4,-0.1,-0.2,2,20,4,33,33,1
02-02-23 20:30,22.1,35.3,859.4,889.28,22.2,35.7,-29.88,-0.1,-0.4,-21.2,0,-0.1,2,20,4,33,33,1
02-02-23 20:45,22.1,35.3,888.1,876.78,22.15,35.53,11.33,-0.05,-0.23,28.7,0,0,2,20,4,33,33,1
02-02-23 21:00,22,35.1,866.5,877.78,22.13,35.4,-11.28,-0.13,-0.3,-21.6,-0.1,-0.2,2,21,4,33,33,1
02-02-23 21:15,22,35.1,857.4,873.65,22.08,35.28,-16.25,-0.08,-0.17,-9.1,0,0,2,21,4,33,33,1
02-02-23 21:30,22,35,848.2,867.85,22.05,35.2,-19.65,-0.05,-0.2,-9.2,0,-0.1,2,21,4,33,33,1
02-02-23 21:45,21.9,35.4,900.9,865.05,22.03,35.13,35.85,-0.13,0.27,52.7,-0.1,0.4,2,21,4,33,33,1
02-02-23 22:00,21.9,35.4,911.5,868.25,21.98,35.15,43.25,-0.08,0.25,10.6,0,0,2,22,4,33,33,1
02-02-23 22:15,21.9,35.2,900.8,879.5,21.95,35.23,21.3,-0.05,-0.02,-10.7,0,-0.2,2,22,4,33,33,1
02-02-23 22:30,21.9,35.2,903.3,890.35,21.93,35.25,12.95,-0.02,-0.05,2.5,0,0,2,22,4,33,33,1
02-02-23 22:45,21.9,34.9,903.9,904.13,21.9,35.3,-0.23,0,-0.4,0.6,0,-0.3,2,22,4,33,33,1
02-02-23 23:00,21.9,35,891.9,904.88,21.9,35.18,-12.98,0,-0.17,-12,0,0.1,2,23,4,33,33,1
02-02-23 23:15,21.8,35.1,925,899.98,21.9,35.08,25.03,-0.1,0.02,33.1,-0.1,0.1,2,23,4,33,33,1
02-02-23 23:30,21.8,35,910.3,906.03,21.88,35.05,4.27,-0.07,-0.05,-14.7,0,-0.1,2,23,4,33,33,1
02-02-23 23:45,21.8,34.9,932.3,907.78,21.85,35,24.52,-0.05,-0.1,22,0,-0.1,2,23,4,33,33,1
03-02-23 0:00,21.8,35.1,929.6,914.88,21.83,35,14.73,-0.02,0.1,-2.7,0,0.2,2,0,5,34,33,1
03-02-23 0:15,21.8,35,918.1,924.3,21.8,35.03,-6.2,0,-0.02,-11.5,0,-0.1,2,0,5,34,33,1
03-02-23 0:30,21.8,33.6,884.3,922.58,21.8,35,-38.28,0,-1.4,-33.8,0,-1.4,2,0,5,34,33,1
03-02-23 0:45,21.7,34.1,840.8,916.08,21.8,34.65,-75.28,-0.1,-0.55,-43.5,-0.1,0.5,2,0,5,34,33,0
03-02-23 1:00,21.6,34.1,832.1,893.2,21.78,34.45,-61.1,-0.18,-0.35,-8.7,-0.1,0,2,1,5,34,33,0
03-02-23 1:15,21.6,34,802.5,868.83,21.73,34.2,-66.32,-0.13,-0.2,-29.6,0,-0.1,2,1,5,34,33,0
03-02-23 1:30,21.6,33.9,783.3,839.93,21.68,33.95,-56.63,-0.07,-0.05,-19.2,0,-0.1,2,1,5,34,33,0
03-02-23 1:45,21.5,33.9,780.9,814.68,21.63,34.03,-33.78,-0.13,-0.13,-2.4,-0.1,0,2,1,5,34,33,0
03-02-23 2:00,21.5,33.8,774.9,799.7,21.58,33.98,-24.8,-0.08,-0.18,-6,0,-0.1,2,2,5,34,33,0
03-02-23 2:15,21.4,33.8,753.1,785.4,21.55,33.9,-32.3,-0.15,-0.1,-21.8,-0.1,0,2,2,5,34,33,0
03-02-23 2:30,21.4,33.7,774.9,773.05,21.5,33.85,1.85,-0.1,-0.15,21.8,0,-0.1,2,2,5,34,33,0
03-02-23 2:45,21.4,33.7,749.7,770.95,21.45,33.8,-21.25,-0.05,-0.1,-25.2,0,0,2,2,5,34,33,0
03-02-23 3:00,21.3,33.7,741,763.15,21.43,33.75,-22.15,-0.12,-0.05,-8.7,-0.1,0,2,3,5,34,33,0
03-02-23 3:15,21.3,33.7,734.3,754.68,21.38,33.73,-20.38,-0.07,-0.02,-6.7,0,0,2,3,5,34,33,0
03-02-23 3:30,21.3,33.6,720.2,749.98,21.35,33.7,-29.77,-0.05,-0.1,-14.1,0,-0.1,2,3,5,34,33,0
03-02-23 3:45,21.3,33.6,725,736.3,21.33,33.68,-11.3,-0.02,-0.08,4.8,0,0,2,3,5,34,33,0
03-02-23 4:00,21.2,33.6,703.2,730.13,21.3,33.65,-26.93,-0.1,-0.05,-21.8,-0.1,0,2,4,5,34,33,0
03-02-23 4:15,21.2,33.6,716.7,720.68,21.28,33.63,-3.97,-0.08,-0.02,13.5,0,0,2,4,5,34,33,0
03-02-23 4:30,21.2,33.5,738.5,716.28,21.25,33.6,22.22,-0.05,-0.1,21.8,0,-0.1,2,4,5,34,33,0
03-02-23 4:45,21.2,33.6,734.2,720.85,21.23,33.58,13.35,-0.03,0.02,-4.3,0,0.1,2,4,5,34,33,0
03-02-23 5:00,21.3,33.6,698.3,723.15,21.2,33.58,-24.85,0.1,0.02,-35.9,0.1,0,2,5,5,34,33,0
03-02-23 5:15,21.3,33.6,736.4,721.93,21.23,33.58,14.48,0.08,0.03,38.1,0,0,2,5,5,34,33,0
03-02-23 5:30,21.3,33.5,731.8,726.85,21.25,33.58,4.95,0.05,-0.07,-4.6,0,-0.1,2,5,5,34,33,0
03-02-23 5:45,21.3,33.5,731.6,725.18,21.28,33.58,6.43,0.03,-0.08,-0.2,0,0,2,5,5,34,33,0
03-02-23 6:00,21.3,33.5,726.4,724.53,21.3,33.55,1.88,0,-0.05,-5.2,0,0,2,6,5,34,33,0
03-02-23 6:15,21.3,33.4,739.5,731.55,21.3,33.53,7.95,0,-0.13,13.1,0,-0.1,2,6,5,34,33,0
03-02-23 6:30,21.3,33.4,728.1,732.33,21.3,33.48,-4.23,0,-0.08,-11.4,0,0,2,6,5,34,33,0
