datetime,temperature,humidity,co2_concentration,average_co2_last_hour,average_temperature_last_hour,average_humidity_last_hour,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_temperature,current_value_minus_average_last_hour_humidity,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_temperature,current_value_minus_last_15_min_humidity,room_number,hour_of_the_day,day_number_of_the_week,day_of_year,floor_area,occupancy
11-07-24 11:55 , 26.0 , 57.6 , 1152.1 , 1158.10 , 26.05 , 57.60 , -2.74 , -0.02 , -0.04 , -3.23 , 0.00 , 0.00 , 0 , 11 , 6 , 193 , 10 ,0
11-07-24 11:56 , 26.0 , 57.6 , 1150.9 , 1156.27 , 26.03 , 57.61 , -4.14 , 0.00 , 0.00 , -1.25 , -0.03 , -0.03 , 0 , 11 , 6 , 193 , 10 ,0
11-07-24 11:57 , 26.0 , 57.6 , 1148.6 , 1153.75 , 26.02 , 57.59 , -2.86 , -0.02 , 0.02 , -2.33 , -0.03 , -0.03 , 0 , 11 , 6 , 193 , 10 , 0
11-07-24 11:58 , 26.0 , 57.6 , 1148.7 , 1151.73 , 26.01 , 57.60 , -3.18 , -0.04 , 0.03 , 0.19 , 0.00 , 0.00 , 0 , 11 , 6 , 193 , 10 , 0
11-07-24 11:59 , 26.0 , 57.7 , 1143.8 , 1150.08 , 25.99 , 57.62 , -1.34 , -0.02 , 0.01 , -4.89 , -0.01 , -0.01 , 0 , 11 , 6 , 193 , 10 ,0
11-07-24 12:00 , 25.9 , 57.7 , 1143.6 , 1148.00 , 25.98 , 57.63 , -4.16 , -0.02 , 0.03 , -0.24 , -0.06 , -0.06 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:01 , 25.9 , 57.7 , 1145.8 , 1146.18 , 25.95 , 57.65 , -2.58 , -0.05 , 0.04 , 2.22 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:02 , 25.9 , 57.7 , 1143.5 , 1145.50 , 25.93 , 57.68 , 0.32 , -0.03 , 0.06 , -2.30 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:03 , 25.9 , 57.7 , 1136.3 , 1144.20 , 25.91 , 57.71 , -0.68 , -0.02 , 0.02 , -7.23 , 0.01 , 0.01 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:04 , 25.9 , 57.6 , 1131.9 , 1142.31 , 25.90 , 57.72 , -6.02 , 0.00 , -0.01 , -4.36 , -0.04 , -0.04 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:05 , 25.8 , 57.8 , 1130.3 , 1139.39 , 25.89 , 57.71 , -7.46 , -0.03 , -0.06 , -1.64 , -0.04 , -0.04 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:06 , 25.8 , 57.8 , 1126.5 , 1135.51 , 25.87 , 57.73 , -5.22 , -0.05 , 0.09 , -3.78 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:07 , 25.8 , 57.7 , 1121.6 , 1131.26 , 25.85 , 57.74 , -4.74 , -0.03 , 0.05 , -4.92 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:08 , 25.9 , 57.6 , 1121.0 , 1127.59 , 25.84 , 57.75 , -5.99 , 0.01 , -0.01 , -0.60 , 0.01 , 0.01 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:09 , 25.9 , 57.6 , 1120.3 , 1124.85 , 25.84 , 57.74 , -3.86 , 0.02 , -0.14 , -0.74 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:10 , 25.9 , 57.6 , 1116.8 , 1122.34 , 25.85 , 57.69 , -2.09 , 0.04 , -0.07 , -3.40 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:11 , 25.8 , 57.6 , 1111.9 , 1119.92 , 25.87 , 57.63 , -3.08 , 0.02 , -0.06 , -4.96 , -0.04 , -0.04 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:12 , 25.9 , 57.6 , 1106.3 , 1117.50 , 25.87 , 57.60 , -5.61 , -0.02 , 0.02 , -5.57 , 0.01 , 0.01 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:13 , 25.8 , 57.7 , 1100.9 , 1113.82 , 25.87 , 57.61 , -7.51 , -0.01 , 0.04 , -5.44 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:14 , 25.8 , 57.6 , 1099.2 , 1108.98 , 25.86 , 57.62 , -8.11 , -0.01 , 0.04 , -1.67 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:15 , 25.9 , 57.6 , 1097.7 , 1104.57 , 25.85 , 57.62 , -5.37 , -0.01 , -0.05 , -1.53 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:16 , 25.9 , 57.6 , 1093.9 , 1101.01 , 25.85 , 57.62 , -3.34 , 0.01 , -0.01 , -3.73 , 0.02 , 0.02 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:17 , 25.9 , 57.6 , 1096.3 , 1097.92 , 25.85 , 57.60 , -3.98 , 0.02 , -0.03 , 2.33 , -0.02 , -0.02 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:18 , 25.9 , 57.5 , 1093.4 , 1096.77 , 25.86 , 57.58 , -0.50 , 0.00 , -0.01 , -2.81 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:19 , 25.9 , 57.4 , 1088.3 , 1095.33 , 25.86 , 57.56 , -1.88 , -0.00 , -0.08 , -5.19 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:20 , 25.9 , 57.4 , 1092.0 , 1092.98 , 25.86 , 57.51 , -4.71 , -0.00 , -0.10 , 3.71 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:21 , 25.9 , 57.3 , 1090.9 , 1092.49 , 25.87 , 57.47 , -0.52 , 0.02 , -0.05 , -1.07 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:22 , 25.9 , 57.5 , 1091.2 , 1091.14 , 25.87 , 57.42 , -0.25 , 0.01 , -0.08 , 0.27 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:23 , 25.8 , 57.5 , 1091.6 , 1090.57 , 25.88 , 57.41 , 0.59 , -0.00 , 0.04 , 0.48 , -0.07 , -0.07 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:24 , 25.8 , 57.5 , 1094.1 , 1091.42 , 25.86 , 57.44 , 0.22 , -0.06 , 0.09 , 2.44 , 0.02 , 0.02 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:25 , 25.8 , 57.4 , 1089.2 , 1091.95 , 25.85 , 57.46 , 2.14 , -0.03 , 0.06 , -4.85 , 0.01 , 0.01 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:26 , 25.8 , 57.4 , 1082.4 , 1091.53 , 25.83 , 57.47 , -2.29 , 0.00 , -0.07 , -6.82 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:27 , 25.8 , 57.4 , 1069.4 , 1089.34 , 25.82 , 57.46 , -6.93 , 0.00 , -0.06 , -13.03 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:28 , 25.8 , 57.5 , 1074.1 , 1083.78 , 25.82 , 57.44 , -14.40 , -0.00 , -0.02 , 4.75 , -0.02 , -0.02 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:29 , 25.8 , 57.5 , 1058.9 , 1078.79 , 25.82 , 57.42 , -4.66 , -0.02 , 0.03 , -15.22 , -0.03 , -0.03 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:30 , 25.8 , 57.4 , 1063.3 , 1071.21 , 25.81 , 57.43 , -12.30 , -0.03 , 0.03 , 4.42 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:31 , 25.8 , 57.3 , 1055.0 , 1066.44 , 25.80 , 57.42 , -3.11 , 0.00 , -0.06 , -8.34 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:32 , 25.8 , 57.4 , 1056.9 , 1062.84 , 25.79 , 57.40 , -7.85 , -0.00 , -0.08 , 1.93 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:33 , 25.8 , 57.3 , 1062.9 , 1058.54 , 25.80 , 57.38 , -1.62 , 0.02 , -0.00 , 5.98 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:34 , 25.8 , 57.3 , 1062.1 , 1059.53 , 25.81 , 57.33 , 3.37 , 0.01 , -0.08 , -0.82 , -0.03 , -0.03 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:35 , 25.8 , 57.3 , 1058.1 , 1059.22 , 25.81 , 57.32 , 2.86 , -0.01 , 0.01 , -3.98 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:36 , 25.8 , 57.4 , 1055.5 , 1060.00 , 25.81 , 57.32 , -1.90 , -0.01 , -0.02 , -2.55 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:37 , 25.8 , 57.3 , 1053.8 , 1059.66 , 25.79 , 57.32 , -4.11 , -0.02 , 0.07 , -1.76 , 0.04 , 0.04 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:38 , 25.8 , 57.2 , 1053.1 , 1057.38 , 25.79 , 57.32 , -3.59 , 0.03 , -0.06 , -0.72 , 0.01 , 0.01 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:39 , 25.8 , 57.3 , 1050.6 , 1055.13 , 25.81 , 57.29 , -2.05 , 0.03 , -0.07 , -2.51 , -0.04 , -0.04 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:40 , 25.8 , 57.3 , 1050.6 , 1053.24 , 25.81 , 57.30 , -2.68 , -0.01 , 0.04 , 0.08 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:41 , 25.8 , 57.3 , 1049.8 , 1052.02 , 25.82 , 57.28 , -1.37 , 0.00 , 0.04 , -0.82 , -0.04 , -0.04 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:42 , 25.8 , 57.3 , 1046.2 , 1051.03 , 25.81 , 57.30 , -1.21 , -0.03 , 0.02 , -3.63 , -0.01 , -0.01 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:43 , 25.8 , 57.2 , 1046.0 , 1049.30 , 25.79 , 57.33 , -3.12 , -0.02 , 0.01 , -0.16 , 0.06 , 0.06 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:44 , 25.8 , 57.2 , 1045.4 , 1048.17 , 25.80 , 57.29 , -2.14 , 0.02 , -0.13 , -0.61 , -0.03 , -0.03 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:45 , 25.8 , 57.3 , 1044.1 , 1046.86 , 25.79 , 57.27 , -1.45 , 0.00 , -0.02 , -1.36 , 0.03 , 0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:46 , 25.8 , 57.4 , 1042.7 , 1045.42 , 25.80 , 57.26 , -1.37 , 0.02 , 0.04 , -1.32 , -0.06 , -0.06 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:47 , 25.8 , 57.3 , 1040.0 , 1044.56 , 25.80 , 57.27 , -1.82 , -0.03 , 0.09 , -2.71 , 0.04 , 0.04 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:48 , 25.8 , 57.4 , 1041.3 , 1043.05 , 25.79 , 57.31 , -3.03 , 0.01 , 0.02 , 1.29 , -0.03 , -0.03 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:49 , 25.8 , 57.2 , 1038.1 , 1042.03 , 25.79 , 57.34 , -0.72 , -0.01 , 0.05 , -3.17 , 0.04 , 0.04 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:50 , 25.8 , 57.3 , 1036.1 , 1040.55 , 25.79 , 57.33 , -2.41 , 0.03 , -0.09 , -2.07 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:51 , 25.8 , 57.4 , 1032.8 , 1038.89 , 25.81 , 57.32 , -2.81 , 0.01 , 0.01 , -3.30 , -0.03 , -0.03 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:52 , 25.8 , 57.3 , 1031.5 , 1037.07 , 25.80 , 57.33 , -4.30 , -0.01 , 0.04 , -1.31 , 0.04 , 0.04 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:53 , 25.8 , 57.4 , 1026.5 , 1034.61 , 25.82 , 57.32 , -3.15 , 0.02 , 0.01 , -4.99 , -0.04 , -0.04 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:54 , 25.8 , 57.4 , 1025.5 , 1031.70 , 25.81 , 57.36 , -5.22 , -0.02 , 0.06 , -0.97 , 0.01 , 0.01 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:55 , 25.8 , 57.4 , 1021.5 , 1029.06 , 25.80 , 57.39 , -3.55 , -0.00 , 0.03 , -4.02 , -0.03 , -0.03 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:56 , 25.9 , 57.3 , 1024.0 , 1026.24 , 25.80 , 57.40 , -4.74 , -0.02 , 0.03 , 2.54 , 0.08 , 0.08 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:57 , 25.8 , 57.4 , 1027.6 , 1024.38 , 25.81 , 57.40 , -0.34 , 0.05 , -0.09 , 3.53 , -0.06 , -0.06 , 0 , 12 , 6 , 193 , 10 ,0
11-07-24 12:58 , 25.8 , 57.4 , 1026.8 , 1024.65 , 25.81 , 57.39 , 2.92 , -0.01 , 0.02 , -0.74 , 0.00 , 0.00 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 12:59 , 25.8 , 57.4 , 1026.3 , 1024.98 , 25.81 , 57.39 , 1.85 , -0.01 , 0.00 , -0.53 , 0.04 , 0.04 , 0 , 12 , 6 , 193 , 10 , 0
11-07-24 13:00 , 25.8 , 57.4 , 1028.8 , 1026.18 , 25.83 , 57.38 , 0.12 , 0.02 , 0.02 , 2.46 , -0.07 , -0.07 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:01 , 25.8 , 57.5 , 1027.2 , 1027.36 , 25.81 , 57.40 , 1.40 , -0.03 , 0.01 , -1.56 , 0.03 , 0.03 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:02 , 25.9 , 57.4 , 1026.4 , 1027.27 , 25.81 , 57.41 , -0.07 , -0.00 , 0.05 , -0.80 , 0.06 , 0.06 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:03 , 25.8 , 57.6 , 1025.8 , 1027.16 , 25.82 , 57.43 , -0.76 , 0.04 , 0.02 , -0.65 , -0.04 , -0.04 , 0 , 13 , 6 , 193 , 10 ,0
11-07-24 13:04 , 25.8 , 57.4 , 1026.2 , 1027.03 , 25.82 , 57.47 , -1.27 , 0.00 , 0.08 , 0.44 , 0.03 , 0.03 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:05 , 25.8 , 57.5 , 1023.7 , 1026.39 , 25.83 , 57.47 , -0.20 , 0.01 , -0.06 , -2.47 , -0.01 , -0.01 , 0 , 13 , 6 , 193 , 10 ,0 
11-07-24 13:06 , 25.8 , 57.5 , 1021.4 , 1025.52 , 25.84 , 57.48 , -1.80 , -0.01 , 0.04 , -2.32 , -0.06 , -0.06 , 0 , 13 , 6 , 193 , 10 ,0
11-07-24 13:07 , 25.8 , 57.5 , 1019.1 , 1024.27 , 25.82 , 57.51 , -2.87 , -0.04 , 0.04 , -2.32 , 0.06 , 0.06 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:08 , 25.8 , 57.5 , 1019.5 , 1022.60 , 25.82 , 57.50 , -3.52 , 0.01 , 0.04 , 0.46 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:09 , 25.8 , 57.5 , 1019.5 , 1020.93 , 25.82 , 57.53 , -1.40 , 0.01 , -0.03 , -0.04 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:10 , 25.8 , 57.4 , 1019.5 , 1019.88 , 25.82 , 57.52 , -0.38 , 0.01 , -0.02 , -0.03 , 0.01 , 0.01 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:11 , 25.8 , 57.4 , 1022.4 , 1019.40 , 25.84 , 57.48 , 0.07 , 0.01 , -0.10 , 2.92 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:12 , 25.8 , 57.4 , 1021.6 , 1020.22 , 25.84 , 57.46 , 2.16 , 0.01 , -0.01 , -0.75 , -0.01 , -0.01 , 0 , 13 , 6 , 193 , 10 ,0
11-07-24 13:13 , 25.9 , 57.4 , 1021.6 , 1020.74 , 25.84 , 57.43 , 0.88 , -0.01 , -0.05 , -0.05 , 0.03 , 0.03 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:14 , 25.8 , 57.5 , 1024.2 , 1021.26 , 25.85 , 57.41 , 0.31 , 0.01 , 0.03 , 2.61 , -0.10 , -0.10 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:15 , 25.9 , 57.3 , 1025.6 , 1022.44 , 25.83 , 57.44 , 1.74 , -0.06 , 0.05 , 1.43 , 0.14 , 0.14 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:16 , 25.9 , 57.3 , 1023.0 , 1023.25 , 25.84 , 57.40 , 2.37 , 0.06 , -0.11 , -2.63 , -0.01 , -0.01 , 0 , 13 , 6 , 193 , 10 ,0
11-07-24 13:17 , 25.9 , 57.4 , 1023.9 , 1023.59 , 25.85 , 57.38 , -0.60 , 0.04 , -0.09 , 0.94 , -0.01 , -0.01 , 0 , 13 , 6 , 193 , 10 ,0
11-07-24 13:18 , 25.9 , 57.4 , 1023.4 , 1024.18 , 25.86 , 57.36 , -0.25 , 0.02 , -0.01 , -0.56 , -0.02 , -0.02 , 0 , 13 , 6 , 193 , 10 ,0 
11-07-24 13:19 , 25.8 , 57.3 , 1020.7 , 1023.97 , 25.88 , 57.33 , -0.61 , -0.02 , 0.06 , -2.67 , -0.03 , -0.03 , 0 , 13 , 6 , 193 , 10 ,0
11-07-24 13:20 , 25.8 , 57.4 , 1023.5 , 1022.74 , 25.86 , 57.35 , -2.05 , -0.03 , -0.00 , 2.82 , -0.01 , -0.01 , 0 , 13 , 6 , 193 , 10 ,0
11-07-24 13:21 , 25.9 , 57.5 , 1023.1 , 1022.87 , 25.85 , 57.37 , 0.64 , -0.03 , 0.02 , -0.42 , 0.04 , 0.04 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:22 , 25.9 , 57.4 , 1027.8 , 1022.66 , 25.84 , 57.40 , 0.43 , 0.02 , 0.07 , 4.69 , 0.04 , 0.04 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:23 , 25.9 , 57.4 , 1029.3 , 1023.77 , 25.85 , 57.39 , 4.01 , 0.05 , -0.03 , 1.51 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 0
11-07-24 13:28 , 26.0 , 57.3 , 1035.5 , 1036.11 , 25.95 , 57.34 , -0.22 , -0.03 , 0.06 , -0.41 , 0.06 , 0.06 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:29 , 25.9 , 57.3 , 1034.1 , 1035.72 , 25.95 , 57.34 , -0.24 , 0.02 , -0.07 , -1.40 , -0.03 , -0.03 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:30 , 25.9 , 57.3 , 1037.9 , 1034.88 , 25.94 , 57.33 , -0.79 , 0.00 , -0.07 , 3.82 , -0.04 , -0.04 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:31 , 25.9 , 57.4 , 1042.3 , 1035.84 , 25.93 , 57.31 , 2.07 , -0.03 , 0.03 , 4.39 , 0.01 , 0.01 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:32 , 26.0 , 57.3 , 1045.0 , 1037.44 , 25.93 , 57.31 , 4.86 , -0.02 , 0.07 , 2.74 , 0.06 , 0.06 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:33 , 25.9 , 57.5 , 1055.2 , 1039.83 , 25.93 , 57.32 , 5.21 , 0.04 , -0.03 , 10.17 , -0.03 , -0.03 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:34 , 25.9 , 57.5 , 1060.3 , 1045.11 , 25.93 , 57.39 , 10.10 , 0.01 , 0.16 , 5.10 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:35 , 26.0 , 57.6 , 1065.5 , 1050.72 , 25.94 , 57.42 , 9.60 , 0.00 , 0.04 , 5.15 , 0.01 , 0.01 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:36 , 26.0 , 57.6 , 1068.8 , 1056.51 , 25.96 , 57.47 , 8.95 , 0.00 , 0.11 , 3.30 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:37 , 25.9 , 57.7 , 1073.6 , 1062.44 , 25.95 , 57.55 , 6.32 , 0.01 , 0.05 , 4.87 , -0.03 , -0.03 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:38 , 26.1 , 57.5 , 1081.1 , 1067.04 , 25.95 , 57.59 , 6.59 , -0.02 , 0.14 , 7.46 , 0.13 , 0.13 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:39 , 26.1 , 57.5 , 1086.9 , 1072.23 , 25.98 , 57.60 , 8.85 , 0.08 , -0.11 , 5.79 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:40 , 25.9 , 57.5 , 1089.9 , 1077.59 , 26.00 , 57.58 , 9.29 , 0.06 , -0.09 , 3.02 , -0.11 , -0.11 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:41 , 26.0 , 57.6 , 1095.1 , 1082.87 , 26.00 , 57.56 , 7.03 , -0.05 , -0.03 , 5.19 , 0.06 , 0.06 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:42 , 26.0 , 57.5 , 1102.1 , 1088.24 , 26.02 , 57.53 , 6.85 , -0.01 , 0.06 , 6.99 , 0.04 , 0.04 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:43 , 26.0 , 57.4 , 1103.5 , 1093.49 , 26.01 , 57.52 , 8.59 , 0.03 , -0.05 , 1.45 , -0.01 , -0.01 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:44 , 26.0 , 57.5 , 1113.6 , 1097.65 , 26.00 , 57.51 , 5.88 , 0.02 , -0.07 , 10.04 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:45 , 26.0 , 57.6 , 1123.8 , 1103.57 , 26.02 , 57.49 , 10.00 , 0.00 , -0.02 , 10.22 , -0.04 , -0.04 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:46 , 25.9 , 57.6 , 1127.7 , 1110.74 , 26.02 , 57.48 , 13.04 , -0.03 , 0.08 , 3.94 , -0.06 , -0.06 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:47 , 26.0 , 57.6 , 1126.4 , 1117.15 , 25.99 , 57.53 , 10.57 , -0.06 , 0.12 , -1.33 , 0.04 , 0.04 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:48 , 25.9 , 57.7 , 1130.2 , 1122.87 , 25.98 , 57.57 , 3.52 , -0.01 , 0.05 , 3.85 , -0.08 , -0.08 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:49 , 25.8 , 58.0 , 1131.9 , 1127.03 , 25.95 , 57.63 , 3.20 , -0.06 , 0.08 , 1.68 , -0.07 , -0.07 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:50 , 25.9 , 57.9 , 1141.2 , 1129.06 , 25.90 , 57.73 , 2.85 , -0.08 , 0.22 , 9.30 , 0.07 , 0.07 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:51 , 25.9 , 57.8 , 1144.4 , 1132.44 , 25.89 , 57.79 , 8.78 , -0.00 , 0.07 , 3.16 , 0.04 , 0.04 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:52 , 25.9 , 57.8 , 1146.3 , 1136.93 , 25.88 , 57.82 , 7.44 , 0.05 , -0.06 , 1.95 , 0.01 , 0.01 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:53 , 26.0 , 57.7 , 1152.2 , 1140.95 , 25.90 , 57.84 , 5.37 , 0.05 , -0.06 , 5.88 , 0.03 , 0.03 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:54 , 25.9 , 57.7 , 1148.7 , 1146.03 , 25.93 , 57.76 , 6.18 , 0.04 , -0.11 , -3.55 , -0.07 , -0.07 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:55 , 25.9 , 57.6 , 1147.1 , 1147.89 , 25.94 , 57.72 , 0.77 , -0.04 , -0.02 , -1.51 , 0.01 , 0.01 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:56 , 25.9 , 57.6 , 1143.8 , 1148.58 , 25.93 , 57.68 , -1.44 , -0.02 , -0.10 , -3.37 , 0.03 , 0.03 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:57 , 26.0 , 57.5 , 1145.6 , 1147.94 , 25.93 , 57.64 , -4.17 , 0.01 , -0.04 , 1.88 , 0.03 , 0.03 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:58 , 25.9 , 57.6 , 1139.8 , 1146.30 , 25.93 , 57.59 , -0.66 , 0.04 , -0.10 , -5.80 , -0.04 , -0.04 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:59 , 26.0 , 57.5 , 1137.1 , 1144.10 , 25.94 , 57.56 , -4.26 , -0.01 , -0.00 , -2.77 , 0.03 , 0.03 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 13:59 , 26.0 , 57.5 , 1137.7 , 1141.58 , 25.95 , 57.55 , -4.51 , 0.01 , -0.01 , 0.61 , 0.00 , 0.00 , 0 , 13 , 6 , 193 , 10 , 1
11-07-24 14:00 , 26.0 , 57.5 , 1138.3 , 1140.06 , 25.96 , 57.52 , -2.38 , 0.00 , -0.02 , 0.67 , 0.03 , 0.03 , 0 , 14 , 6 , 193 , 10 , 1
11-07-24 14:01 , 26.0 , 57.4 , 1137.4 , 1138.23 , 25.96 , 57.53 , 0.11 , 0.03 , -0.02 , -0.98 , 0.03 , 0.03 , 0 , 14 , 6 , 193 , 10 , 1
11-07-24 14:02 , 26.0 , 57.4 , 1139.8 , 1137.61 , 25.98 , 57.49 , -0.25 , 0.03 , -0.07 , 2.44 , -0.01 , -0.01 , 0 , 14 , 6 , 193 , 10 , 1
11-07-24 14:03 , 26.0 , 57.4 , 1142.3 , 1138.30 , 25.99 , 57.46 , 1.51 , 0.01 , -0.06 , 2.48 , 0.00 , 0.00 , 0 , 14 , 6 , 193 , 10 , 1
11-07-24 14:04 , 26.0 , 57.5 , 1148.6 , 1139.45 , 26.00 , 57.44 , 2.83 , 0.00 , -0.02 , 6.34 , 0.00 , 0.00 , 0 , 14 , 6 , 193 , 10 , 1
